,Titulo,Texto,textoPLN,tf-idf
  (17, 12)	1.0
  (18, 13)	1.0
  (19, 28)	1.0
  (20, 16)	1.0
  (21, 0)	1.0
  (22, 17)	1.0
  (23, 2)	1.0
  (24, 25)	1.0
  (25, 28)	1.0
  (26, 18)	1.0
  (27, 6)	1.0
  (28, 0)	1.0
  (29, 26)	1.0
  (30, 5)	1.0
  (31, 15)	1.0
  (32, 14)	1.0
  (33, 24)	1.0
  (34, 10)	1.0"
118,CHIPIRONES en salsa de tomate🍅.txt,buenas noches ahí vamos a hacer unos calamares con hasta cita de tomate va a ser el olla rápida porque es muy tarde vale te necesitaremos perejil aceite de oliva virgen extra vino blanco un poquito de brandy sal y azúcar pimienta cayena mostaza tomate triturado un par de cebollas un par de pimientos de estos finitos rojos mensajitos y por supuesto calamares que ya están limpito bien escurridos y son como un kilo y medio con aceite y ponemos el ojito yo voy a romper una cadena porque este es que esto es el picante de todas maneras es una solo para todo está cantidad que tampoco es demasiado vale y ahora momento de la cebolla que aunque parece mucha es que esto se reduce mucho en este guiso todo se mengua mucho dentro haciendo el pimiento os apetezca el pimiento y seguimos de quedarse bastante doradito una cucharadita de azúcar que nos ayudará con la acidez del tomate y además a acercar al inicio un poquito la cebolla 15 minutos estoy ahí y ahora vamos a ir chipirones y los dentro de la olla íbamos a ponerle en la tapa a la olla y lo tendremos como 10 minutos,"['buen', 'noch', 'ahi', 'vam', 'hac', 'calamar', 'cit', 'tomat', 'va', 'ser', 'olla', 'rap', 'tard', 'val', 'necesit', 'perejil', 'aceit', 'oliv', 'virg', 'extra', 'vin', 'blanc', 'poquit', 'brandy', 'sal', 'azuc', 'pimient', 'cayen', 'mostaz', 'tomat', 'tritur', 'par', 'ceboll', 'par', 'pimient', 'finit', 'roj', 'mensajit', 'supuest', 'calamar', 'limpit', 'bien', 'escurr', 'kil', 'medi', 'aceit', 'pon', 'ojit', 'voy', 'romp', 'caden', 'picant', 'tod', 'maner', 'sol', 'cantid', 'tampoc', 'demasi', 'val', 'ahor', 'moment', 'ceboll', 'aunqu', 'parec', 'much', 'reduc', 'guis', 'mengu', 'dentr', 'hac', 'pimient', 'apetezc', 'pimient', 'segu', 'qued', 'bastant', 'doradit', 'cucharadit', 'azuc', 'ayud', 'acidez', 'tomat', 'ademas', 'acerc', 'inici', 'poquit', 'ceboll', '15', 'minut', 'ahi', 'ahor', 'vam', 'ir', 'chipiron', 'dentr', 'olla', 'ibam', 'pon', 'tap', 'olla', '10', 'minut']","  (7, 3)	1.0
  (10, 1)	1.0
  (26, 2)	1.0
  (29, 3)	1.0
  (32, 0)	1.0
  (34, 2)	1.0
  (61, 0)	1.0
  (70, 2)	1.0
  (72, 2)	1.0
  (81, 3)	1.0
  (86, 0)	1.0
  (95, 1)	1.0
  (99, 1)	1.0"
119,Palomitas con Queso y Orégano en Olla _ Receta de Cocina en Familia.txt,más recientes que quiero compartir con todos nosotros hoy Son unas riquísimas palomitas con queso y orégano en olla y para ello tengo aquí lo siguiente ingrediente sin drama de maíz para palomitas 100 mililitros de agua 50 ML de aceite de oliva 50 gramos de queso parmesano en polvo una cucharada de orégano una cucharadita de sal ingredientes utilizar el agua el aceite y el agua notificaciones,"['recient', 'quier', 'compart', 'hoy', 'unas', 'riquisim', 'palomit', 'ques', 'oregan', 'olla', 'ello', 'aqu', 'siguient', 'ingredient', 'dram', 'maiz', 'palomit', '100', 'mililitr', 'agu', '50', 'ml', 'aceit', 'oliv', '50', 'gram', 'ques', 'parmesan', 'polv', 'cuchar', 'oregan', 'cucharadit', 'sal', 'ingredient', 'utiliz', 'agu', 'aceit', 'agu', 'notif']","  (0, 25)	1.0
  (1, 24)	1.0
  (2, 5)	1.0
  (3, 11)	1.0
  (4, 29)	1.0
  (5, 26)	1.0
  (6, 20)	1.0
  (7, 23)	1.0
  (8, 19)	1.0
  (9, 18)	1.0
  (10, 9)	1.0
  (11, 4)	1.0
  (12, 28)	1.0
  (13, 12)	1.0
  (14, 8)	1.0
  (15, 13)	1.0
  (16, 20)	1.0
  (17, 0)	1.0
  (18, 14)	1.0
  (19, 3)	1.0
  (20, 1)	1.0
  (21, 15)	1.0
  (22, 2)	1.0
  (23, 17)	1.0
  (24, 1)	1.0
  (25, 10)	1.0
  (26, 23)	1.0
  (27, 21)	1.0
  (28, 22)	1.0
  (29, 6)	1.0
  (30, 19)	1.0
  (31, 7)	1.0
  (32, 27)	1.0
  (33, 12)	1.0
  (34, 30)	1.0
  (35, 3)	1.0
  (36, 2)	1.0
  (37, 3)	1.0
  (38, 16)	1.0"
120,"3 formas de preparar EDAMAME, el snak saludable.txt",hola chicos aquí os presento para que no lo conozca los hermanos o las hermanas no lo bien que son los brotes de soja verde que son un aperitivo perfecto poquitas calorías y prepararme mucha proteína aquí tenemos una olla con agua hirviendo y vamos a ponernos la bolsa así que ya sabes si lo quieres comer de la forma más natural pues ya los tienes un poco de sal y listo pero si me resulta un poco así que le vamos a dar un poco de vidilla vale primera forma vamos a poner un poquito de aceite de sésamo muy poco porque el sabores potentes y si no tienes pues facilito oliva empezar sabes hasta mañana hija de Ariel cebolla en polvo y un poquito de este churri que a mí me gusta mucho un poquito de estar y el último listo venga ya vamos con Quito y esto se come como las pipas y no la has probado ahora es el momento que lo tienes en todos los supermercados en la sección de congelados y espero que os guste tanto como a nosotros,"['hol', 'chic', 'aqu', 'present', 'conozc', 'herman', 'herman', 'bien', 'brot', 'soj', 'verd', 'aperit', 'perfect', 'poquit', 'calor', 'prepar', 'much', 'protein', 'aqu', 'olla', 'agu', 'hirv', 'vam', 'pon', 'bols', 'asi', 'sab', 'si', 'quier', 'com', 'form', 'natural', 'pues', 'sal', 'list', 'si', 'result', 'asi', 'vam', 'dar', 'vidill', 'val', 'primer', 'form', 'vam', 'pon', 'poquit', 'aceit', 'sesam', 'sabor', 'potent', 'si', 'pues', 'facilit', 'oliv', 'empez', 'sab', 'mañan', 'hij', 'ariel', 'ceboll', 'polv', 'poquit', 'churri', 'gust', 'poquit', 'ultim', 'list', 'veng', 'vam', 'quit', 'com', 'pip', 'prob', 'ahor', 'moment', 'supermerc', 'seccion', 'congel', 'esper', 'gust']","  (2, 0)	1.0
  (5, 5)	1.0
  (6, 5)	1.0
  (13, 8)	1.0
  (18, 0)	1.0
  (22, 12)	1.0
  (23, 7)	1.0
  (25, 1)	1.0
  (26, 10)	1.0
  (27, 11)	1.0
  (29, 2)	1.0
  (30, 3)	1.0
  (32, 9)	1.0
  (34, 6)	1.0
  (35, 11)	1.0
  (37, 1)	1.0
  (38, 12)	1.0
  (43, 3)	1.0
  (44, 12)	1.0
  (45, 7)	1.0
  (46, 8)	1.0
  (51, 11)	1.0
  (52, 9)	1.0
  (56, 10)	1.0
  (62, 8)	1.0
  (64, 4)	1.0
  (65, 8)	1.0
  (67, 6)	1.0
  (69, 12)	1.0
  (71, 2)	1.0
  (80, 4)	1.0"
121,Aperitivo fácil y original ‼️Falso turrón de QUESO 🧀.txt,hola chicos vamos a hacer un aperitivo de queso en un momento aquí tengo dos que sufrir que le voy a quitar la compra una vez infiel más o menos 2 menos 300 ojito no voy a preparar el mal imputó el taponcito y hacer de la forma más fácil y ahora cogemos con un papelito después de horno aquí mira lo que nos ha quedado es una cruz que vamos a ir acoplando mira perfecto ya lo tenemos casi carne y le vamos a poner un toquecito y pimienta recién molida ya verás que toque rico y otro ratito decías mierdas hospital por ejemplo también le van muy bien besitos así que bajamos no me digas que no es fácil llegamos a llevar de picoteo lo podría transportar en el Bridge es más fácil y servirlo allí pero bueno lo voy a hacer así para que lo vea y mira qué pinta más rica tiene y ahora solo toca ponerme un poquito malo con el corregir una frutos secos y es un aperitivo perfecto para tener preparado el día de antes vayas a tener invitados y habéis visto facilísimo que voy a poner por aquí unos panecillos y espero que os guste tanto como a nosotras,"['hol', 'chic', 'vam', 'hac', 'aperit', 'ques', 'moment', 'aqu', 'dos', 'sufr', 'voy', 'quit', 'compr', 'vez', 'infiel', 'men', '2', 'men', '300', 'ojit', 'voy', 'prepar', 'mal', 'imput', 'taponcit', 'hac', 'form', 'facil', 'ahor', 'cog', 'papelit', 'despues', 'horn', 'aqu', 'mir', 'qued', 'cruz', 'vam', 'ir', 'acopl', 'mir', 'perfect', 'casi', 'carn', 'vam', 'pon', 'toquecit', 'pimient', 'recien', 'mol', 'veras', 'toqu', 'ric', 'ratit', 'dec', 'mierd', 'hospital', 'ejempl', 'van', 'bien', 'besit', 'asi', 'baj', 'dig', 'facil', 'lleg', 'llev', 'picote', 'podr', 'transport', 'bridg', 'facil', 'serv', 'alli', 'buen', 'voy', 'hac', 'asi', 'vea', 'mir', 'pint', 'ric', 'ahor', 'sol', 'toc', 'pon', 'poquit', 'mal', 'correg', 'frut', 'sec', 'aperit', 'perfect', 'ten', 'prepar', 'dia', 'vay', 'ten', 'invit', 'vist', 'facilisim', 'voy', 'pon', 'aqu', 'panecill', 'esper', 'gust']","  (2, 5)	1.0
  (3, 2)	1.0
  (7, 0)	1.0
  (10, 6)	1.0
  (20, 6)	1.0
  (25, 2)	1.0
  (27, 1)	1.0
  (33, 0)	1.0
  (34, 3)	1.0
  (37, 5)	1.0
  (40, 3)	1.0
  (44, 5)	1.0
  (45, 4)	1.0
  (64, 1)	1.0
  (71, 1)	1.0
  (75, 6)	1.0
  (76, 2)	1.0
  (79, 3)	1.0
  (85, 4)	1.0
  (101, 6)	1.0
  (102, 4)	1.0
  (103, 0)	1.0"
122,Huevos con Longaniza _ Receta de Cocina en Familia.txt,tránsito que va hacer hoy Son unos ricos huevos con longaniza y para ello tengo aquí lo siguiente ingredientes tengo 4 huevos tamaño y 200 de longaniza fresca que utilizaré roja 75 ML de vino blanco 75 ML de agua aceite de oliva suave y se conecten se dice prepararé unos riquísimos personas empiezo poner en una sartén una el agua y el vino la longaniza que se puede partir lo grande que se dice que no usa Roja se puede hacer con Blanca y soya al gusto de cada uno y aquí la tendré en Cosío novafit básicos con el agua y el vino para que vaya reduciendo su casa o Mírala eh tenido acción con el agua y con el vino unos 10 minutos ya reducido ha cambiado el colon está cocida y ya en este punto Se puede apartar empezar a preparar los huevos pero así lo paso a paso para que se vea bien la preparación Mira qué maravilla qué huele increíble estoy poniendo aceite la sartén para hacer los huevos salientes empezando a poner los huevos notificaciones,"['transit', 'va', 'hac', 'hoy', 'ric', 'huev', 'longaniz', 'ello', 'aqu', 'siguient', 'ingredient', '4', 'huev', 'tamañ', '200', 'longaniz', 'fresc', 'utiliz', 'roj', '75', 'ml', 'vin', 'blanc', '75', 'ml', 'agu', 'aceit', 'oliv', 'suav', 'conect', 'dic', 'prepar', 'riquis', 'person', 'empiez', 'pon', 'sarten', 'agu', 'vin', 'longaniz', 'pued', 'part', 'grand', 'dic', 'usa', 'roj', 'pued', 'hac', 'blanc', 'soy', 'gust', 'cad', 'aqu', 'cosi', 'novafit', 'basic', 'agu', 'vin', 'vay', 'reduc', 'cas', 'miral', 'eh', 'accion', 'agu', 'vin', '10', 'minut', 'reduc', 'cambi', 'colon', 'coc', 'punt', 'pued', 'apart', 'empez', 'prepar', 'huev', 'asi', 'pas', 'pas', 'vea', 'bien', 'prepar', 'mir', 'maravill', 'huel', 'increibl', 'pon', 'aceit', 'sarten', 'hac', 'huev', 'salient', 'empez', 'pon', 'huev', 'notif']","  (2, 7)	1.0
  (5, 8)	1.0
  (6, 9)	1.0
  (8, 3)	1.0
  (12, 8)	1.0
  (15, 9)	1.0
  (18, 16)	1.0
  (19, 0)	1.0
  (20, 10)	1.0
  (21, 18)	1.0
  (22, 4)	1.0
  (23, 0)	1.0
  (24, 10)	1.0
  (25, 2)	1.0
  (26, 1)	1.0
  (30, 5)	1.0
  (31, 13)	1.0
  (35, 12)	1.0
  (36, 17)	1.0
  (37, 2)	1.0
  (38, 18)	1.0
  (39, 9)	1.0
  (40, 14)	1.0
  (43, 5)	1.0
  (45, 16)	1.0
  (46, 14)	1.0
  (47, 7)	1.0
  (48, 4)	1.0
  (52, 3)	1.0
  (56, 2)	1.0
  (57, 18)	1.0
  (59, 15)	1.0
  (64, 2)	1.0
  (65, 18)	1.0
  (68, 15)	1.0
  (73, 14)	1.0
  (75, 6)	1.0
  (76, 13)	1.0
  (77, 8)	1.0
  (79, 11)	1.0
  (80, 11)	1.0
  (83, 13)	1.0
  (88, 12)	1.0
  (89, 1)	1.0
  (90, 17)	1.0
  (91, 7)	1.0
  (92, 8)	1.0
  (94, 6)	1.0
  (95, 12)	1.0
  (96, 8)	1.0"
123,Gratén de Pan con Tomate _ Receta de Cocina en Familia.txt,decirle que va hacer hoy en un rico gratin de papas con tomate para ello tenga los siguientes ingredientes pan de molde sin corteza dos tomates hermoso grande que están maduros pero que no estén Brando cuatro huevos 200 ML de leche entera sin gramos de queso el queso está en molido pero para cenar en casa queso semiduro queso duro para que vayas a 1500 y ya todo es todo lo que vamos a utilizar para hacer este grande de paz con tomate cebolla quita así rico para que lo tengas y me lo vamos a ir poniendo intercalado tomar lo voy a estar ahorita ya Nos pondremos con los laterales y allí Incluso te aguantas también Tómate una pastilla en lonche asesina los amigos así tómate tomate,"['dec', 'va', 'hac', 'hoy', 'ric', 'gratin', 'pap', 'tomat', 'ello', 'siguient', 'ingredient', 'pan', 'mold', 'cortez', 'dos', 'tomat', 'hermos', 'grand', 'madur', 'brand', 'cuatr', 'huev', '200', 'ml', 'lech', 'enter', 'gram', 'ques', 'ques', 'mol', 'cen', 'cas', 'ques', 'semidur', 'ques', 'dur', 'vay', '1500', 'vam', 'utiliz', 'hac', 'grand', 'paz', 'tomat', 'ceboll', 'quit', 'asi', 'ric', 'vam', 'ir', 'pon', 'intercal', 'tom', 'voy', 'ahorit', 'pondr', 'lateral', 'alli', 'inclus', 'aguant', 'tomat', 'pastill', 'lonch', 'asesin', 'amig', 'asi', 'tomat', 'tomat']","  (2, 2)	1.0
  (4, 4)	1.0
  (7, 5)	1.0
  (15, 5)	1.0
  (17, 1)	1.0
  (27, 3)	1.0
  (28, 3)	1.0
  (32, 3)	1.0
  (34, 3)	1.0
  (38, 6)	1.0
  (40, 2)	1.0
  (41, 1)	1.0
  (43, 5)	1.0
  (46, 0)	1.0
  (47, 4)	1.0
  (48, 6)	1.0
  (60, 5)	1.0
  (65, 0)	1.0
  (66, 5)	1.0
  (67, 5)	1.0"
124,Paté de Atún en 2 minutos _ Receta de Cocina en Familia.txt,hoy van a hacer un pedido para hacer para tu vida Tú tengo aquí los siguientes ingredientes no en la tarde a tu pequeña 463 Llamar huevo duro cocido huevo unos 10 minutos y luego lo pelado y el sacado la llave y las tengo aquí preparada para meterla en el vaso de la batidora Cómo empezar por poner lo que siento la yema y se pone todo en el vaso de la batidora y ya el atún te hace todo sería en el sur así de sencillo y de parte ya se ve como que queda bien molido enseñar si se desean hablando se le puede poner más quesito lo que se desee y se va poniendo en un en un bol y ya después lo vamos hallar sirviendo ya se va sacando,"['hoy', 'van', 'hac', 'ped', 'hac', 'vid', 'aqu', 'siguient', 'ingredient', 'tard', 'pequeñ', '463', 'llam', 'huev', 'dur', 'coc', 'huev', '10', 'minut', 'lueg', 'pel', 'sac', 'llav', 'aqu', 'prepar', 'met', 'vas', 'batidor', 'com', 'empez', 'pon', 'sient', 'yem', 'pon', 'vas', 'batidor', 'atun', 'hac', 'sur', 'asi', 'sencill', 'part', 've', 'qued', 'bien', 'mol', 'enseñ', 'si', 'des', 'habl', 'pued', 'pon', 'quesit', 'dese', 'va', 'pon', 'bol', 'despues', 'vam', 'hall', 'sirv', 'va', 'sac']","  (2, 2)	1.0
  (4, 2)	1.0
  (6, 0)	1.0
  (13, 3)	1.0
  (16, 3)	1.0
  (21, 5)	1.0
  (23, 0)	1.0
  (26, 7)	1.0
  (27, 1)	1.0
  (30, 4)	1.0
  (33, 4)	1.0
  (34, 7)	1.0
  (35, 1)	1.0
  (37, 2)	1.0
  (51, 4)	1.0
  (54, 6)	1.0
  (55, 4)	1.0
  (61, 6)	1.0
  (62, 5)	1.0"
125,Chorizos a la Sidra _ Receta de Cocina en Familia.txt,un aperitivo muy sencillo solamente con dos ingredientes queso chorizo a la sidra y para ello tengo aquí una bandeja de chorizo de esas pequeñas que venden para 22 y medio litro de sidra nada más que esto se llama chorizo a la sidra la receta vamos a empezar por una cacerola de barro con l y pones el chorizo se pone los chorizos en la cacerola de barro y ya se cubre de cidra y con esto fuego fuego pequeño,"['aperit', 'sencill', 'sol', 'dos', 'ingredient', 'ques', 'choriz', 'sidr', 'ello', 'aqu', 'bandej', 'choriz', 'pequeñ', 'vend', '22', 'medi', 'litr', 'sidr', 'llam', 'choriz', 'sidr', 'recet', 'vam', 'empez', 'cacerol', 'barr', 'l', 'pon', 'choriz', 'pon', 'choriz', 'cacerol', 'barr', 'cubr', 'cidr', 'fueg', 'fueg', 'pequeñ']","  (0, 1)	1.0
  (1, 21)	1.0
  (2, 23)	1.0
  (3, 9)	1.0
  (4, 13)	1.0
  (5, 19)	1.0
  (6, 6)	1.0
  (7, 22)	1.0
  (8, 10)	1.0
  (9, 2)	1.0
  (10, 3)	1.0
  (11, 6)	1.0
  (12, 17)	1.0
  (13, 25)	1.0
  (14, 0)	1.0
  (15, 16)	1.0
  (16, 14)	1.0
  (17, 22)	1.0
  (18, 15)	1.0
  (19, 6)	1.0
  (20, 22)	1.0
  (21, 20)	1.0
  (22, 24)	1.0
  (23, 11)	1.0
  (24, 5)	1.0
  (25, 4)	1.0
  (27, 18)	1.0
  (28, 6)	1.0
  (29, 18)	1.0
  (30, 6)	1.0
  (31, 5)	1.0
  (32, 4)	1.0
  (33, 8)	1.0
  (34, 7)	1.0
  (35, 12)	1.0
  (36, 12)	1.0
  (37, 17)	1.0"
126,"ENSALADILLA RUSA, súper cremosa!!!.txt",hola chicos vamos a hacer una ensaladilla rusa y vamos a necesitar una furgoneta fresca una zanahoria 4 huevos 4 patatas sal aceite oliva virgen extra girasol Bonito del Norte en aceite puede ser a tu aceitunas rellenas hecho unos pepinillos en vinagre minutos desde que empieza a costar rescataremos los huevos las patatitas es bueno las patatitas los patrones tienen un poco bueno voy a esperar a que se enfría se la damos las patatas mirar que se hacen sangre nos tienen manía trozo y os confieso que me he achicharrado saca qué es ha sido Premio Nacional del 2020 me voy a poner un poquito de sal ahora pero bueno mientras estaban las patatas no estaba parada y estaba haciendo otro que no le voy a poner nada más azul acabo de probar de Estado me voy a poner un poco y ahora otro de aceite de oliva y ya poco a poco esRadio para S Pen sobrino que nos queda nada pero queda mono ponemos por aquí unos gritos y más o menos era una scooter para hacer y estás tan monas por allá y espero que os guste tanto como a nosotras y esperemos que 2021 sea un poco mejor que porque vaya tela eh,"['hol', 'chic', 'vam', 'hac', 'ensaladill', 'rus', 'vam', 'necesit', 'furgonet', 'fresc', 'zanahori', '4', 'huev', '4', 'patat', 'sal', 'aceit', 'oliv', 'virg', 'extra', 'girasol', 'bonit', 'nort', 'aceit', 'pued', 'ser', 'aceitun', 'rellen', 'hech', 'pepinill', 'vinagr', 'minut', 'empiez', 'cost', 'rescat', 'huev', 'patatit', 'buen', 'patatit', 'patron', 'buen', 'voy', 'esper', 'enfri', 'dam', 'patat', 'mir', 'hac', 'sangr', 'man', 'troz', 'confies', 'achicharr', 'sac', 'sid', 'premi', 'nacional', '2020', 'voy', 'pon', 'poquit', 'sal', 'ahor', 'buen', 'mientr', 'patat', 'par', 'hac', 'voy', 'pon', 'azul', 'acab', 'prob', 'voy', 'pon', 'ahor', 'aceit', 'oliv', 'esradi', 's', 'pen', 'sobrin', 'qued', 'qued', 'mon', 'pon', 'aqu', 'grit', 'men', 'scoot', 'hac', 'tan', 'mon', 'alla', 'esper', 'gust', 'esper', '2021', 'mejor', 'vay', 'tel', 'eh']","  (3, 3)	1.0
  (14, 4)	1.0
  (16, 0)	1.0
  (23, 0)	1.0
  (37, 1)	1.0
  (40, 1)	1.0
  (41, 6)	1.0
  (42, 2)	1.0
  (45, 4)	1.0
  (47, 3)	1.0
  (58, 6)	1.0
  (59, 5)	1.0
  (63, 1)	1.0
  (65, 4)	1.0
  (67, 3)	1.0
  (68, 6)	1.0
  (69, 5)	1.0
  (73, 6)	1.0
  (74, 5)	1.0
  (76, 0)	1.0
  (85, 5)	1.0
  (90, 3)	1.0
  (94, 2)	1.0
  (96, 2)	1.0"
127,Endivias Cocidas con Jamón y Queso al Horno _ Receta de Cocina en Familia.txt,Necesito que van hacer hoy zona rica envidia con jamón y queso y para ello tengo aquí los siguientes ingredientes mediana tamaño mediano loncha de jamón de queso semicurado rallado para gratinar hilaza Esos son todos los ingredientes a utilizar para hacer está rica envidia me pasó al fuego y lo primero pondré en una cacerola y Pondré la envidia a hervir unos 10 minutos ya empiece a hervir 10 minutos después le quitar el agua y la pasaré por una culera la parte suscríbete para recibir las notificaciones,"['necesit', 'van', 'hac', 'hoy', 'zon', 'ric', 'envidi', 'jamon', 'ques', 'ello', 'aqu', 'siguient', 'ingredient', 'median', 'tamañ', 'median', 'lonch', 'jamon', 'ques', 'semicur', 'rall', 'gratin', 'hilaz', 'ingredient', 'utiliz', 'hac', 'ric', 'envidi', 'pas', 'fueg', 'primer', 'pondr', 'cacerol', 'pondr', 'envidi', 'herv', '10', 'minut', 'empiec', 'herv', '10', 'minut', 'despues', 'quit', 'agu', 'pas', 'culer', 'part', 'suscribet', 'recib', 'notif']","  (2, 2)	1.0
  (5, 11)	1.0
  (6, 1)	1.0
  (7, 5)	1.0
  (8, 10)	1.0
  (12, 4)	1.0
  (13, 6)	1.0
  (15, 6)	1.0
  (17, 5)	1.0
  (18, 10)	1.0
  (23, 4)	1.0
  (25, 2)	1.0
  (26, 11)	1.0
  (27, 1)	1.0
  (28, 8)	1.0
  (31, 9)	1.0
  (33, 9)	1.0
  (34, 1)	1.0
  (35, 3)	1.0
  (36, 0)	1.0
  (37, 7)	1.0
  (39, 3)	1.0
  (40, 0)	1.0
  (41, 7)	1.0
  (45, 8)	1.0"
128,Mejillones con Tomate _ Receta de Cocina en Familia.txt,carretitas íbamos a hacer hoy son un éxito misiones con tomate y para ello tengo aquí los siguientes ingredientes preparados para utilizar una hoja de laurel una pizca de ajo molido 75 G de cebolla rallada 400 G de tomate natural rallado aceite de oliva suave 04 Isaac simplemente ingredientes salen unos deliciosos suscríbete para recibir las notificaciones,"['carretit', 'ibam', 'hac', 'hoy', 'exit', 'mision', 'tomat', 'ello', 'aqu', 'siguient', 'ingredient', 'prepar', 'utiliz', 'hoj', 'laurel', 'pizc', 'ajo', 'mol', '75', 'g', 'ceboll', 'rall', '400', 'g', 'tomat', 'natural', 'rall', 'aceit', 'oliv', 'suav', '04', 'isaac', 'simplement', 'ingredient', 'sal', 'delici', 'suscribet', 'recib', 'notif']","  (0, 6)	1.0
  (1, 14)	1.0
  (2, 11)	1.0
  (3, 13)	1.0
  (4, 10)	1.0
  (5, 18)	1.0
  (6, 32)	1.0
  (7, 9)	1.0
  (8, 5)	1.0
  (9, 28)	1.0
  (10, 15)	1.0
  (11, 24)	1.0
  (12, 33)	1.0
  (13, 12)	1.0
  (14, 17)	1.0
  (15, 23)	1.0
  (16, 4)	1.0
  (17, 19)	1.0
  (18, 2)	1.0
  (20, 7)	1.0
  (21, 25)	1.0
  (22, 1)	1.0
  (24, 32)	1.0
  (25, 20)	1.0
  (26, 25)	1.0
  (27, 3)	1.0
  (28, 22)	1.0
  (29, 30)	1.0
  (30, 0)	1.0
  (31, 16)	1.0
  (32, 29)	1.0
  (33, 15)	1.0
  (34, 27)	1.0
  (35, 8)	1.0
  (36, 31)	1.0
  (37, 26)	1.0
  (38, 21)	1.0"
129,SEPIA rellena de alioli.txt,hola chicos vamos a prepararnos Tatiana manera un poquito diferente para ello necesitaremos una sepia tamaño medio bien limpia huevo limón aceite oliva virgen extra harina de garbanzos harina de trigo o tiernos lechuga de la gana y un momento ponemos un poquito y luego iremos añadiendo un poquito más vale tierno sin mover la batidora sin levantar la de momento del barco vale hasta que empiece a ligar voy a ponerle un poquito a ver yo voy a hacer una para que veáis cómo eres pero eso tengo 3 para hacer vale una que lleva bien por dentro también por todas partes y la dejaremos pues suelto todo el aceite de sobra vale mientras todo lo pequeñito que podamos vamos a colocar aquí ando la camita para todas las 7 aquí en un bar restaurante de Cullera por qué le vamos a rellenar ahora de nuestra alioli con cebollino y poder lo rompemos ande por toda la brotes la lechuguita y la verdad que está buenísimo creo eh y de esto espero que os guste,"['hol', 'chic', 'vam', 'prepar', 'tatian', 'maner', 'poquit', 'diferent', 'ello', 'necesit', 'sepi', 'tamañ', 'medi', 'bien', 'limpi', 'huev', 'limon', 'aceit', 'oliv', 'virg', 'extra', 'harin', 'garbanz', 'harin', 'trig', 'tiern', 'lechug', 'gan', 'moment', 'pon', 'poquit', 'lueg', 'irem', 'añad', 'poquit', 'val', 'tiern', 'mov', 'batidor', 'levant', 'moment', 'barc', 'val', 'empiec', 'lig', 'voy', 'pon', 'poquit', 'ver', 'voy', 'hac', 'veais', 'com', '3', 'hac', 'val', 'llev', 'bien', 'dentr', 'tod', 'part', 'dej', 'pues', 'suelt', 'aceit', 'sobr', 'val', 'mientr', 'pequeñit', 'pod', 'vam', 'coloc', 'aqu', 'ando', 'camit', 'tod', '7', 'aqu', 'bar', 'restaur', 'culler', 'vam', 'rellen', 'ahor', 'alioli', 'cebollin', 'pod', 'romp', 'ande', 'tod', 'brot', 'lechuguit', 'verd', 'buenisim', 'cre', 'eh', 'esper', 'gust']","  (2, 12)	1.0
