,Titulo,Texto,textoPLN,tf-idf
70,ARROZ A BANDA.txt,voy a preparar arroz a banda para yo necesito su raya es decir 700 de roca pequeños cafés técnicos arroz aceite sal tomate frito casero colorante unos dientes de ajo gambas unas alitas de azafrán zanahoria puerro Laurel y perejil y cebolla en una cazuela hemos puesto toda la morralla el puerro la zanahoria un trozo de cebolla El laurel el perejil sal y una lloradita de aceite ahora vamos a tener esto cogiendo desde el momento que hierva de 15 a 20 minutos una vez que empiece a hervir el caldo con Una cucharita o qué Luna su madera quitaremos la espuma que se le forma en la superficie en esto está espuma y se me olvidó decirnos también que se añaden las gambas al caldo una vez ha estado cociendo los pescaditos de 15 a 20 minutos hemos probado de sale el caldito y ahora lo vamos a colar para que no nos caerá ninguna espinita ninguna ningún bigotillo de ámbar y nada Así nos queda un caldo fenomenal Tenemos aquí medido 4 casos y medio de caldo para bañarlo le voy a Añadir un poquito también de él silla de caldo eso nosotros lo pruebas para ver si está bien déjalo que enseñarle algo más y le añadimos también un poco de colorante para que nos quede amarillo la Rosa Este caldo lo tenemos caliente Mientras tanto en la olla ponemos dos dientes de ajo con un poquito de aceite y antes de que se doren añadiremos un tópico de azafrán y dos cucharadas de tomate frito casero por otro lado Tenemos aquí medidas tres vasitos pequeños de arroz vosotros habréis por la cantidad que eso le dice utilizar bueno las medidas yo en este caso son 3 de arroz y cuatro y medio le caigo ya empiezan a cambia de color los ojitos así añadimos unas hebras de azafrán y a continuación un poco de tomate frito,"['voy', 'prepar', 'arroz', 'band', 'necesit', 'ray', 'dec', '700', 'roc', 'pequeñ', 'cafes', 'tecnic', 'arroz', 'aceit', 'sal', 'tomat', 'frit', 'caser', 'color', 'dient', 'ajo', 'gamb', 'unas', 'alit', 'azafran', 'zanahori', 'puerr', 'laurel', 'perejil', 'ceboll', 'cazuel', 'puest', 'tod', 'morrall', 'puerr', 'zanahori', 'troz', 'ceboll', 'laurel', 'perejil', 'sal', 'lloradit', 'aceit', 'ahor', 'vam', 'ten', 'cog', 'moment', 'hierv', '15', '20', 'minut', 'vez', 'empiec', 'herv', 'cald', 'cucharit', 'lun', 'mader', 'quit', 'espum', 'form', 'superfici', 'espum', 'olvid', 'dec', 'añad', 'gamb', 'cald', 'vez', 'coc', 'pescadit', '15', '20', 'minut', 'prob', 'sal', 'caldit', 'ahor', 'vam', 'col', 'caer', 'ningun', 'espinit', 'ningun', 'ningun', 'bigotill', 'ambar', 'asi', 'qued', 'cald', 'fenomenal', 'aqu', 'med', '4', 'cas', 'medi', 'cald', 'bañ', 'voy', 'añad', 'poquit', 'sill', 'cald', 'prueb', 'ver', 'si', 'bien', 'dejal', 'enseñ', 'añad', 'color', 'qued', 'amarill', 'ros', 'cald', 'calient', 'mientr', 'olla', 'pon', 'dos', 'dient', 'ajo', 'poquit', 'aceit', 'dor', 'añad', 'topic', 'azafran', 'dos', 'cuchar', 'tomat', 'frit', 'caser', 'lad', 'aqu', 'med', 'tres', 'vasit', 'pequeñ', 'arroz', 'cantid', 'dic', 'utiliz', 'buen', 'med', 'cas', '3', 'arroz', 'cuatr', 'medi', 'caig', 'empiez', 'cambi', 'color', 'ojit', 'asi', 'añad', 'unas', 'hebr', 'azafran', 'continu', 'tomat', 'frit']","  (2, 0)	1.0
  (12, 0)	1.0
  (55, 2)	1.0
  (66, 1)	1.0
  (68, 2)	1.0
  (90, 2)	1.0
  (97, 2)	1.0
  (100, 1)	1.0
  (103, 2)	1.0
  (110, 1)	1.0
  (115, 2)	1.0
  (126, 1)	1.0
  (140, 0)	1.0
  (148, 0)	1.0
  (157, 1)	1.0"
71,SALSA DE YOGUR 👍😋(Facilísima).txt,Luis Vamos a elaborar una salsa de yogurt para el MP citamos pimienta molida un tarro de yogur a ser posible griego sin azúcar sal zumo de medio limón unos 30 ML de aceite de oliva perejil y un diente pequeño de ajo la receta no puede ser más sencilla hemos machacado el ajo lo hemos juntado con El yogur el aceite limón un poco de sal y un poco de pimienta molida aparte del perejil ahora lo vamos a remover muy bien Hasta formar una crema y con ella podemos acompañar ensalada platos turcos como el que va o el falafel eso ya lo dejo a vuestra imaginación podemos mezclar los ingredientes o bien con una cuchara o bien en la batidora batiendo todo para que quede homogéneo o sea que tenemos ya preparada nuestra salsa de yogur la guardaremos en la nevera para que esté bien fresquita la hora de servir la y Bueno espero que está bien mensa hacerla porque muy rica y muy sencilla como después de ir a comprobar,"['luis', 'vam', 'elabor', 'sals', 'yogurt', 'mp', 'cit', 'pimient', 'mol', 'tarr', 'yogur', 'ser', 'posibl', 'grieg', 'azuc', 'sal', 'zum', 'medi', 'limon', '30', 'ml', 'aceit', 'oliv', 'perejil', 'dient', 'pequeñ', 'ajo', 'recet', 'pued', 'ser', 'sencill', 'machac', 'ajo', 'junt', 'yogur', 'aceit', 'limon', 'sal', 'pimient', 'mol', 'apart', 'perejil', 'ahor', 'vam', 'remov', 'bien', 'form', 'crem', 'pod', 'acompañ', 'ensal', 'plat', 'turc', 'va', 'falafel', 'dej', 'imagin', 'pod', 'mezcl', 'ingredient', 'bien', 'cuch', 'bien', 'batidor', 'bat', 'qued', 'homogene', 'prepar', 'sals', 'yogur', 'guard', 'never', 'bien', 'fresquit', 'hor', 'serv', 'buen', 'esper', 'bien', 'mens', 'hac', 'ric', 'sencill', 'despues', 'ir', 'comprob']","  (1, 12)	1.0
  (3, 9)	1.0
  (7, 6)	1.0
  (8, 4)	1.0
  (10, 13)	1.0
  (11, 11)	1.0
  (15, 8)	1.0
  (18, 3)	1.0
  (21, 0)	1.0
  (23, 5)	1.0
  (26, 1)	1.0
  (29, 11)	1.0
  (30, 10)	1.0
  (32, 1)	1.0
  (34, 13)	1.0
  (35, 0)	1.0
  (36, 3)	1.0
  (37, 8)	1.0
  (38, 6)	1.0
  (39, 4)	1.0
  (41, 5)	1.0
  (43, 12)	1.0
  (45, 2)	1.0
  (48, 7)	1.0
  (57, 7)	1.0
  (60, 2)	1.0
  (62, 2)	1.0
  (68, 9)	1.0
  (69, 13)	1.0
  (72, 2)	1.0
  (78, 2)	1.0
  (82, 10)	1.0"
72,COCIDO🐄🐑🥕🧅🍲 (En olla exprés).txt,vamos a preparar un riquísimo cocido para ello necesitamos garbanzos que hemos tenido en remojo toda la noche en agua torrezno chorizo morcilla como carnes tenemos ternera jamón o hueso de jamón pollo rabo de ternera hueso de ternera cuello de ternasco Tajo bajo de ternasco y como verduritas puerro zanahoria patatas y además Necesitamos aceite sal y fideo para hacer lo hago la sopa hemos metido en la olla todas las carnes sexteto la morcilla y el chorizo y además hemos añadido el Torres no es puerro y los garbanzos metidos en una malla Ahora nos falta pelar Las zanahorias y también meter las y las patatas pelarlas y hacer trozos grandes cubriremos todo de agua añadiremos sal y una chorra dita de aceite y ya pondremos la olla al fuego ya tenemos metidas también las verduras en nuestra olla y lo hemos cubierto con agua le hemos añadido La Salle una lloradita de aceite y ahora ya vamos a dejar que empiece a hervir porque le va a salir espuma por encima Isela retiraremos antes de tapar la olla ahora ya ves cómo se le va formando es pública por la parte de arriba Entonces la retiramos Porque estos son las impurezas que llevaban las carnes Qué estamos así estás espumas Y ahora ya pondremos la tapa y cerraremos la olla y Cuando suba la segunda rayita de la válvula contaremos 30 minutos y han subido las dos rayitas de la válvula Así que ahora contamos los 30 minutos transcurridos los 30 minutos hemos esperado que vas a hacer en las rayitas de la válvula para poder abrir la olla y ahora le vamos a poner la morcilla y el chorizo y vamos a dejar que hierva unos 10 minutos aproximadamente y luego ya colaremos el caldo y Sacaremos las carnes y el garbanzo y las verduras para presentar ya nuestro cocido después de haber estado cosiendo también la morcilla y el chorizo con el caldo o se abra Ya a través de un colador y otro de tela vamos a ir volando el caldo como yo hago mucha cantidad pues lo que hago luego es congelar el caldo en varios tapers y luego ya los voy sacando el día que los necesiten incluso al caldo que congeló le pongo algunos garbancitos y así el día que hago la sopa Pues también tengo garbanzos en ella así que ahora colamos todo el caldo y puesto en esta café el caldo Qué necesito para hacer la sopa hoy probarlo a ver si está bien de sal y ahora en cuanto hierva el caldo Añadir en el fideo y dejaré que se cueza unos 3 minutos porque se hace enseguida y ya a servir y aquí tengo los tres tapper dónde he puesto caldo de cocido con unos garbancitos y cuando este frío lo congelare ya está hirviendo nuestro caldo Así que le hallado el fideo un puñadito de fideo por persona y ahora dejaremos que se cuida aquí os presentó ya servido nuestro plato de sopita de cocido con fideo que no hay que dejar enfriar y después de la Sota presentamos nuestra fuente con los garbanzos el puerro la zanahoria y la patata chorizo y Torres no morcilla el jamón el rabito de ternera pollo ternera Tajo bajo de ternasco cuello es decir todo el compango Así que ahora a disfrutarlo,"['vam', 'prepar', 'riquisim', 'coc', 'ello', 'necesit', 'garbanz', 'remoj', 'tod', 'noch', 'agu', 'torrezn', 'choriz', 'morcill', 'carn', 'terner', 'jamon', 'hues', 'jamon', 'poll', 'rab', 'terner', 'hues', 'terner', 'cuell', 'ternasc', 'taj', 'baj', 'ternasc', 'verdurit', 'puerr', 'zanahori', 'patat', 'ademas', 'necesit', 'aceit', 'sal', 'fide', 'hac', 'hag', 'sop', 'met', 'olla', 'tod', 'carn', 'sextet', 'morcill', 'choriz', 'ademas', 'añad', 'torr', 'puerr', 'garbanz', 'met', 'mall', 'ahor', 'falt', 'pel', 'zanahori', 'met', 'patat', 'pel', 'hac', 'troz', 'grand', 'cubr', 'agu', 'añad', 'sal', 'chorr', 'dit', 'aceit', 'pondr', 'olla', 'fueg', 'met', 'verdur', 'olla', 'cubiert', 'agu', 'añad', 'sall', 'lloradit', 'aceit', 'ahor', 'vam', 'dej', 'empiec', 'herv', 'va', 'sal', 'espum', 'encim', 'isel', 'retir', 'tap', 'olla', 'ahor', 'ves', 'com', 'va', 'form', 'public', 'part', 'arrib', 'entonc', 'retir', 'impurez', 'llev', 'carn', 'asi', 'espum', 'ahor', 'pondr', 'tap', 'cerr', 'olla', 'sub', 'segund', 'rayit', 'valvul', 'cont', '30', 'minut', 'sub', 'dos', 'rayit', 'valvul', 'asi', 'ahor', 'cont', '30', 'minut', 'transcurr', '30', 'minut', 'esper', 'vas', 'hac', 'rayit', 'valvul', 'pod', 'abrir', 'olla', 'ahor', 'vam', 'pon', 'morcill', 'choriz', 'vam', 'dej', 'hierv', '10', 'minut', 'aproxim', 'lueg', 'col', 'cald', 'sac', 'carn', 'garbanz', 'verdur', 'present', 'coc', 'despues', 'hab', 'cos', 'morcill', 'choriz', 'cald', 'abra', 'traves', 'colador', 'tel', 'vam', 'ir', 'vol', 'cald', 'hag', 'much', 'cantid', 'pues', 'hag', 'lueg', 'congel', 'cald', 'vari', 'tapers', 'lueg', 'voy', 'sac', 'dia', 'necesit', 'inclus', 'cald', 'congel', 'pong', 'garbancit', 'asi', 'dia', 'hag', 'sop', 'pues', 'garbanz', 'asi', 'ahor', 'col', 'cald', 'puest', 'caf', 'cald', 'necesit', 'hac', 'sop', 'hoy', 'prob', 'ver', 'si', 'bien', 'sal', 'ahor', 'cuant', 'hierv', 'cald', 'añad', 'fide', 'dej', 'cuez', '3', 'minut', 'hac', 'ensegu', 'serv', 'aqu', 'tres', 'tapp', 'dond', 'puest', 'cald', 'coc', 'garbancit', 'fri', 'congelar', 'hirv', 'cald', 'asi', 'hall', 'fide', 'puñadit', 'fide', 'person', 'ahor', 'dej', 'cuid', 'aqu', 'present', 'serv', 'plat', 'sopit', 'coc', 'fide', 'dej', 'enfri', 'despues', 'sot', 'present', 'fuent', 'garbanz', 'puerr', 'zanahori', 'patat', 'choriz', 'torr', 'morcill', 'jamon', 'rabit', 'terner', 'poll', 'terner', 'taj', 'baj', 'ternasc', 'cuell', 'dec', 'compang', 'asi', 'ahor', 'disfrut']","  (42, 3)	1.0
  (55, 0)	1.0
  (73, 3)	1.0
  (77, 3)	1.0
  (84, 0)	1.0
  (96, 3)	1.0
  (97, 0)	1.0
  (110, 1)	1.0
  (112, 0)	1.0
  (116, 3)	1.0
  (128, 1)	1.0
  (129, 0)	1.0
  (143, 3)	1.0
  (144, 0)	1.0
  (157, 2)	1.0
  (169, 2)	1.0
  (177, 2)	1.0
  (185, 2)	1.0
  (194, 2)	1.0
  (198, 1)	1.0
  (204, 1)	1.0
  (205, 0)	1.0
  (207, 2)	1.0
  (210, 2)	1.0
  (220, 0)	1.0
  (223, 2)	1.0
  (238, 2)	1.0
  (244, 2)	1.0
  (245, 1)	1.0
  (251, 0)	1.0
  (285, 1)	1.0
  (286, 0)	1.0"
73,CREMA DE LENTEJAS.🍲😋 Vegano🍲😋.txt,hoy vamos a preparar una crema de lentejas para ello tengo acción reloj o desde la noche anterior las lentejas necesitaremos también sal cebolla zanahoria puerro una hoja de laurel el tomate madurito unos dientes de ajo una patata pimentón dulce y aceite de oliva comenzamos troceando media cebolla porque era muy grande y el puerro la parte Blanca del puerro lo hemos troceado y ahora eso lo vamos a robar en una cazuela donde hemos puesto una radica de aceite espolvoreamos un poquito de sal y cuándo es lo tengamos crítico añadiremos el resto de las verduras ya tenemos casi frita la cebolla y el perro Así que ahora vamos a incorporar la patata pelado y troceado la zanahoria que también hemos peleado hemos cortado el rodaje hija y tomate bien maduro sin piel y también nitrogenado así que estás verduras ahora a la cazuela una vez hemos trabajado ya durante unos 5 minutos 5:10 todas las verduritas Pues ahora ya vamos a incorporar las lentejas crecemos escurrido el agua y la hoja de laurel y cubriremos todo con agua pero como unos tres dedos o cuatro por encima de las lentejas Ahora solo mostrarios bien pues ahora ya incorporamos el agua se sobrepase las lentejas unos tres dedos y ahora todo esto tiene que hervir durante unos 20 30 minutos dependiendo de la lenteja tenemos que añadirle sal y bueno y esperar a que esté todo bien cocido Bueno después de haber tenido las lentejas y las verduritas cosiendo una media hora Ahora ya voy a retirar parte del caldo y con la batidora lo voy a triturar todo muy bien reservada en una fábrica parte del caldo por si luego me hace falta y ahora con la batidora trituramos todo antes hemos quitado la hoja de laurel ya queremos triturada con la batidora nuestra crema de lentejas quedan pieles chicas porque no queda completamente fin a la crema Entonces ahora la podemos pasar por un colador chino para que nos quede superfina Jesús como Zacatecas y la querés comer Así mismo perfecto y si la querés más fina Pues por el colador chino nos altera todavía y abrirle un refrito de ajo y pimentón Pero llora primero voy a colar la vez una vez que el abuelo con el colador chino los clínica que queda ya no hay ninguna brizna de piel de lenteja y de ninguna verdurita Ya que tenés como está con las que le picas Para que veas la diferencia francés de esta manera queda muy suave y ya Vais a ver lo rica que está por último ponemos un poco de aceite en una sartén y vamos a durar unos dientes de ajo cuando estén dorados nos retiraremos Y en este aceite pondremos una puntica de pimentón como media cucharita pequeñina y nada inmediatamente de ponerlo en el aceite se lo añadiremos a nuestra crema de lenteja ya hemos añadido el aceite con el pimentón a la crema ahora removemos todo bien y probaremos de sal a ver si está nuestro gusto y con esto habrá concluido ya la elaboración de la crema de lentejas súper riquísima,"['hoy', 'vam', 'prepar', 'crem', 'lentej', 'ello', 'accion', 'reloj', 'noch', 'anterior', 'lentej', 'necesit', 'sal', 'ceboll', 'zanahori', 'puerr', 'hoj', 'laurel', 'tomat', 'madurit', 'dient', 'ajo', 'patat', 'pimenton', 'dulc', 'aceit', 'oliv', 'comenz', 'troc', 'medi', 'ceboll', 'grand', 'puerr', 'part', 'blanc', 'puerr', 'troc', 'ahor', 'vam', 'rob', 'cazuel', 'puest', 'radic', 'aceit', 'espolvor', 'poquit', 'sal', 'cuand', 'critic', 'añad', 'rest', 'verdur', 'casi', 'frit', 'ceboll', 'perr', 'asi', 'ahor', 'vam', 'incorpor', 'patat', 'pel', 'troc', 'zanahori', 'pel', 'cort', 'rodaj', 'hij', 'tomat', 'bien', 'madur', 'piel', 'nitrogen', 'asi', 'verdur', 'ahor', 'cazuel', 'vez', 'trabaj', '5', 'minut', '5', '10', 'tod', 'verdurit', 'pues', 'ahor', 'vam', 'incorpor', 'lentej', 'crec', 'escurr', 'agu', 'hoj', 'laurel', 'cubr', 'agu', 'tres', 'ded', 'cuatr', 'encim', 'lentej', 'ahor', 'sol', 'mostrari', 'bien', 'pues', 'ahor', 'incorpor', 'agu', 'sobrep', 'lentej', 'tres', 'ded', 'ahor', 'herv', '20', '30', 'minut', 'depend', 'lentej', 'añad', 'sal', 'buen', 'esper', 'bien', 'coc', 'buen', 'despues', 'hab', 'lentej', 'verdurit', 'cos', 'medi', 'hor', 'ahor', 'voy', 'retir', 'part', 'cald', 'batidor', 'voy', 'tritur', 'bien', 'reserv', 'fabric', 'part', 'cald', 'si', 'lueg', 'hac', 'falt', 'ahor', 'batidor', 'tritur', 'quit', 'hoj', 'laurel', 'quer', 'tritur', 'batidor', 'crem', 'lentej', 'qued', 'piel', 'chic', 'qued', 'complet', 'fin', 'crem', 'entonc', 'ahor', 'pod', 'pas', 'colador', 'chin', 'qued', 'superfin', 'jesus', 'zacatec', 'queres', 'com', 'asi', 'mism', 'perfect', 'si', 'queres', 'fin', 'pues', 'colador', 'chin', 'alter', 'todav', 'abrirl', 'refrit', 'ajo', 'pimenton', 'llor', 'primer', 'voy', 'col', 'vez', 'vez', 'abuel', 'colador', 'chin', 'clinic', 'qued', 'ningun', 'brizn', 'piel', 'lentej', 'ningun', 'verdurit', 'tenes', 'pic', 'veas', 'diferent', 'frances', 'maner', 'qued', 'suav', 'vais', 'ver', 'ric', 'ultim', 'pon', 'aceit', 'sarten', 'vam', 'dur', 'dient', 'ajo', 'dor', 'retir', 'aceit', 'pondr', 'puntic', 'pimenton', 'medi', 'cucharit', 'pequeñin', 'inmediat', 'pon', 'aceit', 'añad', 'crem', 'lentej', 'añad', 'aceit', 'pimenton', 'crem', 'ahor', 'remov', 'bien', 'prob', 'sal', 'ver', 'si', 'gust', 'conclu', 'elabor', 'crem', 'lentej', 'sup', 'riquisim']","  (3, 2)	1.0
  (4, 3)	1.0
  (10, 3)	1.0
  (25, 0)	1.0
  (37, 1)	1.0
  (43, 0)	1.0
  (57, 1)	1.0
  (75, 1)	1.0
  (86, 1)	1.0
  (89, 3)	1.0
  (101, 3)	1.0
  (102, 1)	1.0
  (107, 1)	1.0
  (111, 3)	1.0
  (114, 1)	1.0
  (120, 3)	1.0
  (130, 3)	1.0
  (135, 1)	1.0
  (152, 1)	1.0
  (161, 2)	1.0
  (162, 3)	1.0
  (169, 2)	1.0
  (171, 1)	1.0
  (211, 3)	1.0
  (227, 0)	1.0
  (235, 0)	1.0
  (244, 0)	1.0
  (246, 2)	1.0
  (247, 3)	1.0
  (249, 0)	1.0
  (251, 2)	1.0
  (252, 1)	1.0
  (262, 2)	1.0
  (263, 3)	1.0"
74,ASÍ cocinarás algo de lo que podrás presumir de verdad.txt,merengue,['mereng'],"  (0, 0)	1.0"
75,MIGAS A LA ARAGONESA..txt,vamos a prepararnos para hacer miras necesitamos saludo aceite de oliva sal uva moscatel ajos Y torresmo bueno ya llevamos cortadas unas cuantas vidas para ir el pan tiene que estar duro porque sino se corta muy mal entonces un pan de 12 días y vamos haciendo así laminitas pacíficas y así vamos a hacer todo ya tenemos cortadas todas las vidas y ahora lo que tenemos que hacer es humedecer la Conagua de manera que queden húmedas no hace falta que estén encharcadas pero si tienen que tar húmedas Así que vamos a ir echándole los ojos al revés y una vez que las tengamos viendo Verás todas y les ganamos removido le tendremos un paño que tenemos mojado y hasta paremos bien para que mantenga la humedad tenemos que dejarlas así humedad durante unas 3 horas por lo menos están ya todas mojaditas Entonces ahora en el baño que está húmedo las vamos a poner y vamos a hacer una PC para que se mantengan humedad y se ablanden todavía más y ahora esto lo vamos a dejar así pues durante alguien con las 3 horas como mínimo para que estés bien jugosita Tenemos ya la cazuela dónde vamos a hacer las migas con aceite calentito y ahora le íbamos a yadiel varios dientes de ajo que hemos troceado y los vamos a lograr una vez lo retiraremos,"['vam', 'prepar', 'hac', 'mir', 'necesit', 'salud', 'aceit', 'oliv', 'sal', 'uva', 'moscatel', 'ajos', 'torresm', 'buen', 'llev', 'cort', 'unas', 'cuant', 'vid', 'ir', 'pan', 'dur', 'sin', 'cort', 'mal', 'entonc', 'pan', '12', 'dias', 'vam', 'hac', 'asi', 'laminit', 'pacif', 'asi', 'vam', 'hac', 'cort', 'tod', 'vid', 'ahor', 'hac', 'humedec', 'conagu', 'maner', 'qued', 'humed', 'hac', 'falt', 'encharc', 'si', 'tar', 'humed', 'asi', 'vam', 'ir', 'echandol', 'ojos', 'reves', 'vez', 'viend', 'veras', 'tod', 'gan', 'remov', 'pañ', 'moj', 'par', 'bien', 'manteng', 'humed', 'dej', 'asi', 'humed', 'unas', '3', 'hor', 'men', 'tod', 'mojadit', 'entonc', 'ahor', 'bañ', 'humed', 'vam', 'pon', 'vam', 'hac', 'pc', 'manteng', 'humed', 'abland', 'todav', 'ahor', 'vam', 'dej', 'asi', 'pues', 'algui', '3', 'hor', 'minim', 'bien', 'jugosit', 'cazuel', 'dond', 'vam', 'hac', 'mig', 'aceit', 'calentit', 'ahor', 'ibam', 'yadiel', 'vari', 'dient', 'ajo', 'troc', 'vam', 'logr', 'vez', 'retir']","  (0, 6)	1.0
  (2, 3)	1.0
  (15, 2)	1.0
  (23, 2)	1.0
  (29, 6)	1.0
  (30, 3)	1.0
  (31, 1)	1.0
  (34, 1)	1.0
  (35, 6)	1.0
  (36, 3)	1.0
  (37, 2)	1.0
  (38, 5)	1.0
  (40, 0)	1.0
  (41, 3)	1.0
  (46, 4)	1.0
  (47, 3)	1.0
  (52, 4)	1.0
  (53, 1)	1.0
  (54, 6)	1.0
  (62, 5)	1.0
  (70, 4)	1.0
  (72, 1)	1.0
  (73, 4)	1.0
  (78, 5)	1.0
  (81, 0)	1.0
  (83, 4)	1.0
  (84, 6)	1.0
  (86, 6)	1.0
  (87, 3)	1.0
  (90, 4)	1.0
  (93, 0)	1.0
  (94, 6)	1.0
  (96, 1)	1.0
  (106, 6)	1.0
  (107, 3)	1.0
  (111, 0)	1.0
  (118, 6)	1.0"
76,AGUACATES RELLENOS 😋🥑( Receta gourmet)😋🥑.txt,hoy voy a preparar ensalada de aguacate Sí langostinos para ello necesitamos langostinos cocidos palitos de cangrejo zumo de limón aguacate mayonesa unas hojas de lechuga y para la salsa tártara cebollita picada huevo cocido que picaremos alcaparras y pepinillos comenzamos pelando los langostinos les quitamos la cabeza las patitas y la cáscara le cortamos así al langostino por la parte de arriba para sacarle un hilito hilito oscuro que tiene raíz por ahí va se lo quitamos porque eso suele tener tierras y ya y así se nos quedara bien limpio así vamos a limpiar todos una vez pelados los langostinos los hemos cortado en trocitos y también hemos cortado los palitos de cangrejo y la lechuga en tiritas finas en Juliana ahora estos tres ingredientes los vamos a poner en un bol y a continuación actuamos con el aguacate para cortar el aguacate con un cuchillo hacemos un corte así longitudinal Ahora lo giramos y para quitar el hueso hacemos así un golpe fuerte y hemos quitado el hueso ahora para sacar la carne nos ayudamos de una cuchara la pasamos a ras de la piel y no sale el aguacate en telco ahora lo vamos a cortar a takikos y lo añadimos a la ensalada y le vamos a echar un poco de zumo de limón que hemos exprimido para que no se nos ponga oscuro ahora vamos a hacer lo mismo con la otra mitad de aguacate ya no sería lindo también el aguacate corta rico y le echado zumo de limón para este lo vamos a remover y lo reservamos para preparar ahora la salsa tare para preparar la salsa tártara Tenemos aquí mayonesa y le vamos a ir al ir al caparras troceada cebollita picada pepinillo picado y huevo duro también pica disco a esto lo vamos a mezclar bien y así tenemos ya nuestras tasa carta preparada Ahora se la vamos a incorporar al buen donde tenemos todos los ingredientes y mezclamos perfecto ahora ya solo nos queda rellenar las cáscaras de aguacate,"['hoy', 'voy', 'prepar', 'ensal', 'aguacat', 'langostin', 'ello', 'necesit', 'langostin', 'coc', 'palit', 'cangrej', 'zum', 'limon', 'aguacat', 'mayones', 'unas', 'hoj', 'lechug', 'sals', 'tart', 'cebollit', 'pic', 'huev', 'coc', 'pic', 'alcaparr', 'pepinill', 'comenz', 'pel', 'langostin', 'quit', 'cabez', 'patit', 'casc', 'cort', 'asi', 'langostin', 'part', 'arrib', 'sac', 'hilit', 'hilit', 'oscur', 'raiz', 'ahi', 'va', 'quit', 'suel', 'ten', 'tierr', 'asi', 'qued', 'bien', 'limpi', 'asi', 'vam', 'limpi', 'vez', 'pel', 'langostin', 'cort', 'trocit', 'cort', 'palit', 'cangrej', 'lechug', 'tirit', 'fin', 'julian', 'ahor', 'tres', 'ingredient', 'vam', 'pon', 'bol', 'continu', 'actu', 'aguacat', 'cort', 'aguacat', 'cuchill', 'hac', 'cort', 'asi', 'longitudinal', 'ahor', 'gir', 'quit', 'hues', 'hac', 'asi', 'golp', 'fuert', 'quit', 'hues', 'ahor', 'sac', 'carn', 'ayud', 'cuch', 'pas', 'ras', 'piel', 'sal', 'aguacat', 'telc', 'ahor', 'vam', 'cort', 'takik', 'añad', 'ensal', 'vam', 'echar', 'zum', 'limon', 'exprim', 'pong', 'oscur', 'ahor', 'vam', 'hac', 'mism', 'mit', 'aguacat', 'lind', 'aguacat', 'cort', 'ric', 'echad', 'zum', 'limon', 'vam', 'remov', 'reserv', 'prepar', 'ahor', 'sals', 'tar', 'prepar', 'sals', 'tart', 'aqu', 'mayones', 'vam', 'ir', 'ir', 'caparr', 'troc', 'cebollit', 'pic', 'pepinill', 'pic', 'huev', 'dur', 'pic', 'disc', 'vam', 'mezcl', 'bien', 'asi', 'tas', 'cart', 'prepar', 'ahor', 'vam', 'incorpor', 'buen', 'ingredient', 'mezcl', 'perfect', 'ahor', 'sol', 'qued', 'rellen', 'casc', 'aguacat']","  (2, 6)	1.0
